Frequency,Algorithm,Behavior,Model_ID,Reward,Avg_Speed,Crashed
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,50.52869899742282,20.625147934216212,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,48.569139469326984,20.539324116743476,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,50.12517809576186,20.593824509320154,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,52.3128792150562,20.972657450076802,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,45.97200779976259,20.471251848351578,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,43.58698774692418,20.139324116743477,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,50.92754838413317,20.75220488706273,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,63.034597506673705,22.039324116743316,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,-22.23508715061166,21.00237697743069,1
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,-21.000428943539426,21.858951946540717,1
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,-23.221012451751626,21.107195989412947,1
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,53.757748801431816,21.189324114442186,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,47.43809123654781,20.489324116589707,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,46.64851991912042,20.422657450076805,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,52.67064690463794,20.85599078341014,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,61.87298421770059,21.889323275276908,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,43.47093321330851,20.305881461366152,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,48.0150862169831,20.405990783409962,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,52.148590374547524,20.929301996425874,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,47.038769415366104,20.472657450076802,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,45.21459200108038,20.43814420749437,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,58.871674417826505,21.772657450076807,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,50.41298860292659,20.60599078341014,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,1.2140284039203983,20.04935802683825,1
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,47.91913132047052,20.45598812469052,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,49.01839140667725,20.589457958874686,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,47.25004249727086,20.322657450053224,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,54.668434983225126,21.289324116743476,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,52.8282981415355,20.981019226384827,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,48.71868738754877,20.52265745007226,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,49.4629775053403,20.641630406686616,0
