Model_Name,Algorithm,Gamma,Frequency,Version,Episode,Total_Reward,Episode_Length,Avg_Speed,Crashed
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,457,0.0,120,20.15753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,458,2.9073849721864025,120,21.15753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,459,2.422141875096894,120,21.157534358570686,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,460,-11.335327727854336,21,24.531532460679507,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,461,2.4379113960974124,120,21.07420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,462,1.859424803766848,120,20.865867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,463,2.6410858258513046,120,21.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,464,0.0,120,20.15753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,465,0.0,120,20.40753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,466,-11.834285915988579,28,22.948956621991865,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,467,0.0,120,20.07420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,468,-10.105911820123374,69,22.132242137686454,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,469,3.6644098093402824,120,21.32420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,470,0.6716242213796958,120,20.69920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,471,4.472679534060266,120,21.740867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,472,1.0627769175037258,120,20.69920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,473,0.5891971289762813,120,20.615867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,474,1.664676101622267,120,20.65753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,475,-12.569135833734615,42,20.68819340544015,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,476,0.6716242213926327,120,20.32420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,477,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,478,-11.841232313703994,28,22.460861522967157,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,479,-10.497158015338263,77,21.64059494144824,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,480,2.733547173540812,120,21.07420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,481,0.0,120,20.115867691904047,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,482,0.0,120,20.19920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,483,-12.798062315988602,32,20.473901992786146,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,484,-11.33369726345507,67,21.463716939740937,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,485,2.4162937117438164,120,21.07420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,486,-12.089455940969327,24,22.211209667793664,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,487,-11.335323898377734,65,21.156382519526574,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,488,-10.58803420831711,61,22.099492376436725,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,489,-11.872243974441858,120,20.729747082252494,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,490,1.8096442229675818,120,20.94920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,491,-11.838115544989533,82,20.7630584109165,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,492,-11.085473636055836,61,21.415185987716537,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,493,0.0,120,20.19920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,494,0.19803652054730636,120,20.19920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,495,0.6558902606425708,120,20.44920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,496,-9.20869191883084,114,21.614743985846587,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,497,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,498,0.0,120,20.07420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,499,2.7454901900498787,120,21.15753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,500,0.0,120,20.07420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,501,-12.166630666325439,69,21.178642684792326,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,502,-11.794196445127126,55,21.842297186376246,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,503,-11.719433131433874,16,25.071302924492336,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,504,-10.57975849274752,46,22.58487223974952,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,505,1.914526363944164,120,20.740867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,506,-13.0,46,20.028833592406706,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,507,1.1483386630270236,120,20.78253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,508,2.2715325182120374,120,21.115867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,509,1.1618844550104666,120,20.53253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,510,1.5618426213785557,120,20.865732075351165,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,511,0.0,120,20.19920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,512,-13.0,23,20.329164767247956,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,513,-12.569135833734615,19,21.38559666738817,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,514,-11.08592683056258,56,21.720113308048365,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,515,0.43086416626538554,120,20.240867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,516,-13.0,46,20.523495964924155,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,517,-10.372623851081489,21,25.95539567517296,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,518,0.20193768401139814,120,20.15753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,519,1.992795079255045,120,20.865867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,520,1.910614338453375,120,20.78253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,521,-10.838372350102114,15,27.15828019692646,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,522,-10.585255021296742,26,24.504790304231488,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,523,1.3296937095695507,120,20.740867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,524,0.7610362951584931,120,20.65753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,525,3.4105389880957544,120,21.365867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,526,1.4985904242784522,120,20.865867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,527,-11.639752605841581,74,21.001092086304205,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,528,-13.0,7,21.787367557528853,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,529,0.9568299965227262,120,20.53253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,530,-11.342352692567523,23,23.80742058461201,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,531,-10.092615027813597,17,27.841126547005704,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,532,1.9300550658793925,120,20.90753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,533,-11.112844268837474,15,26.457174555854504,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,534,1.5795795799413839,120,20.69920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,535,-10.953256349934287,66,21.877335197401305,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,536,0.0,120,20.28253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,537,1.1651554898219592,120,20.57420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,538,-13.0,82,20.169562475957154,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,539,-12.082470746615163,27,22.27134609229467,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,540,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,541,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,542,-13.0,52,20.025506639436706,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,543,-11.584982392052726,8,28.266296723725688,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,544,0.0,120,20.15753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,545,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,546,-12.16660855306088,22,22.996443719252454,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,547,2.1574319154148363,120,20.90753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,548,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,549,0.0,120,20.115867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,550,-11.285977889313786,115,21.041670537891424,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,551,-10.842568084585164,72,21.46062310790593,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,552,0.5891970745096643,120,20.44920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,553,-10.338719386550652,33,23.700748697065258,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,554,1.6576473074324762,120,20.740867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,555,-12.801963479452693,20,21.066317089625578,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,556,-9.475707070767232,70,22.615271896367332,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,557,0.0,120,20.44920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,558,0.0,120,20.32420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,559,3.0230592426215632,120,21.240867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,560,-12.129710590302578,70,20.758129070894896,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,561,-12.534226913068924,17,22.136832201369295,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,562,0.4269526105687412,120,20.28253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,563,0.0,120,20.28253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,564,1.9128381282615625,120,20.90753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,565,5.414417406140354,120,21.99086769190405,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,566,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,567,0.43086416626538554,120,20.240867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,568,-13.0,34,20.59308422850502,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,569,0.0,120,20.32420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,570,-11.103939756665714,14,27.53574559034634,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,571,1.009669826653098,120,20.615867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,572,0.0,120,20.240867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,573,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,574,0.7911347585210624,120,20.490806125480283,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,575,0.09232208749021939,120,20.240867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,576,1.1657964805162655,120,20.490867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,577,-9.95145417831965,17,28.268434105857555,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,578,-13.0,62,20.263328149204977,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,579,-10.107408224020256,22,26.769602403749136,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,580,1.66062373568446,120,20.990867691903773,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,581,2.4074031284564343,120,21.115867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,582,-11.834203519483735,19,23.006555171106495,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,583,0.0,120,20.115867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,584,-11.091942646240941,20,25.203411471026858,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,585,1.2510897738023885,120,20.69920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,586,0.43086416626538554,120,20.28253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,587,-12.040053232857382,72,20.79959430132157,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,588,0.0,120,20.19920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,589,2.264593635722167,120,21.07420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,590,0.671624179011354,120,20.615867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,591,3.664548947579637,120,21.44920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,592,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,593,-10.238407084040244,17,27.893728227457466,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,594,2.256782807983653,120,20.94920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,595,0.6634445186387322,120,20.44920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,596,-11.593162114185198,11,27.23279265372902,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,597,2.156280987474611,120,20.94920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,598,-10.326346288751134,37,23.279090411856266,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,599,-11.672638433535493,55,22.25601480702689,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,600,0.0,120,20.365867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,601,-12.082880341411334,97,20.607259000293677,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,602,0.20193768063392703,120,20.57420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,603,-11.273523146831614,48,22.24105811864707,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,604,2.1055608917309234,120,21.07420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,605,-13.0,3,23.925925925925924,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,606,-12.089455940969327,14,24.111042726801802,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,607,-11.571356426082124,18,25.688165418772297,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,608,1.299142420564374,120,20.740867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,609,-11.766188064643119,24,22.627876244367215,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,610,-13.0,57,19.983873936605463,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,611,2.324928764921605,120,21.07420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,612,-12.26506768574912,68,20.633368161215337,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,613,-13.0,53,20.057906320049863,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,614,-10.749099124207259,109,21.266688394152688,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,615,-11.68878214117277,104,20.806769225386795,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,616,1.8353278807633173,120,20.782534358570718,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,617,0.0,120,20.11586769155561,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,618,-13.0,48,20.13179885938976,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,619,2.5627252515251318,120,21.365867691904025,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,620,2.6921153799510886,120,21.15753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,621,0.0,120,20.115867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,622,-11.12304505126325,35,22.767538976258685,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,623,2.749745758623421,120,21.199201025187016,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,624,-11.502151489711887,17,26.090210025729736,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,625,3.73597813990443,120,21.615867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,626,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,627,3.6608390856290427,120,21.40753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,628,-11.014233714934663,18,25.946680841723143,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,629,-11.335323898377734,17,24.242518277254508,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,630,3.160527033414866,120,21.240867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,631,-10.585568077353855,77,21.52689337266433,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,632,1.9986687293206133,120,20.990867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,633,-12.569135833734615,70,20.447519217867043,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,634,-11.058931324585078,64,21.524543588986766,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,635,0.35248872121267694,120,20.365867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,636,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,637,2.1778284074301637,120,20.94920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,638,-9.98941419182737,69,22.08812774473204,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,639,1.6396705574614738,120,20.740867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,640,-12.086339172172359,7,26.535785859108948,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,641,0.0,120,20.15753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,642,0.7911347585210624,120,20.490867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,643,1.2314631312372124,120,20.82420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,644,-10.589480102844645,83,21.37233883166851,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,645,-12.166033154656919,25,22.053049559857083,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,646,0.1200892289187312,120,20.19920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,647,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,648,1.4150176079472732,120,20.615867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,649,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,650,0.43086416626538554,120,20.28253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,651,2.4112861475694056,120,20.990867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,652,0.0,120,20.07420102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,653,-12.801963479452693,70,20.2581290708949,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,654,0.0,120,20.115867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,655,0.0,120,20.115867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,656,-7.335590554421713,83,22.878362928054052,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,657,1.411105582455043,120,20.69920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,658,-11.037476974406852,16,25.56605463402279,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,659,-12.569135833734615,120,20.226039229169714,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,660,1.4836185979493695,120,20.78253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,661,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,662,0.0,120,20.03253435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,663,-12.166630666366036,60,20.89840204993944,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,664,-13.0,31,20.526656298399647,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,665,-11.778802274585061,24,23.145873018125382,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,666,-11.287411320067234,15,25.419841833144247,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,667,-13.0,85,20.47252780904973,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,668,-12.026131238733754,15,23.44171987147051,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,669,2.1644607096045454,120,21.19920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,670,-11.475894992548799,81,21.099749976014202,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,671,-11.370647269826007,27,23.114101475473696,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,672,-10.1911504618533,14,28.951541091653617,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,673,4.3943982000656705,120,21.65753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,674,1.458826392115061,120,20.65753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,675,2.4105198971553548,120,20.949201025237382,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,676,-10.171154053515478,43,23.230328395671158,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,677,1.265277218410987,120,20.782534358570718,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,678,0.9136608278276421,120,20.44920102523739,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,679,-11.342352692567523,11,27.481794819205188,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,680,0.43086416626538554,120,20.240867691904054,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,681,3.330260597621931,120,21.36586769190405,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,682,3.2403080480229143,120,21.345411822163225,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,683,2.36526643496813,120,21.15753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,684,3.2543212908042882,120,21.40753435857072,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.93,2Hz,optimized,685,0.0,120,20.15753435857072,0
